Order_id,Order_date,Order_Priority,Order_Quantity,Sales,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000020295,2026-3-1,Medium,46,250.27,Regular Air,8.49,100000000000001295,10000000000000000395
1000020296,2025-7-1,Medium,41,2625.17,Regular Air,0.75,100000000000001296,10000000000000000396
1000020297,2021-2-1,Low,4,33.14,Express Air,6.93,100000000000001297,10000000000000000397
1000020298,2022-3-1,Low,27,324.33,Regular Air,0.99,100000000000001298,10000000000000000398
1000020299,2024-5-1,High,8,791.95,Regular Air,13.99,100000000000001299,10000000000000000399
1000020300,2023-8-1,High,15,6015.25,Regular Air,0.7,100000000000001300,10000000000000000400
1000020301,2023-2-1,Critical,19,230.47,Regular Air,0.99,100000000000001301,10000000000000000401
1000020302,2021-2-1,Critical,8,24.51,Regular Air,8.99,100000000000001302,10000000000000000402
1000020303,2022-8-1,Medium,41,6591.45,Delivery Truck,66.27,100000000000001303,10000000000000000403
1000020304,2021-1-1,Medium,3,6.16,Regular Air,0.99,100000000000001304,10000000000000000404
1000020305,2026-1-1,Low,24,72.74,Regular Air,5.26,100000000000001305,10000000000000000405
1000020306,2023-1-1,High,20,95.66,Regular Air,2.04,100000000000001306,10000000000000000406
1000020307,2022-2-1,High,19,49.22,Regular Air,3.26,100000000000001307,10000000000000000407
1000020308,2024-10-1,Medium,11,8981.27,Regular Air,2.4,100000000000001308,10000000000000000408
1000020309,2022-10-1,Medium,8,535.53,Regular Air,7.51,100000000000001309,10000000000000000409
1000020310,2026-2-1,Not Specified,4,180.76,Regular Air,1.99,100000000000001310,10000000000000000410
1000020311,2026-6-1,Not Specified,25,510.39,Regular Air,6.64,100000000000001311,10000000000000000411
1000020312,2021-2-1,Not Specified,4,22.88,Express Air,4.81,100000000000001312,10000000000000000412
1000020313,2023-8-1,Not Specified,13,1376.08,Regular Air,4.86,100000000000001313,10000000000000000413
1000020314,2026-2-1,Not Specified,31,180.10,Regular Air,7.19,100000000000001314,10000000000000000414
1000020315,2023-8-1,Not Specified,3,1511.06,Regular Air,11.25,100000000000001315,10000000000000000415
1000020316,2022-7-1,Not Specified,47,12507.44,Delivery Truck,28.66,100000000000001316,10000000000000000416
1000020317,2023-6-1,Critical,14,661.55,Regular Air,4.39,100000000000001317,10000000000000000417
1000020318,2024-6-1,Critical,5,1091.17,Regular Air,8.37,100000000000001318,10000000000000000418
1000020319,2025-4-1,Critical,48,689.52,Regular Air,4.62,100000000000001319,10000000000000000419
1000020320,2026-11-1,Critical,13,1715.01,Express Air,5.5,100000000000001320,10000000000000000420
1000020321,2024-8-1,Not Specified,31,4512.57,Delivery Truck,69.3,100000000000001321,10000000000000000421
1000020322,2024-3-1,High,13,44590.37,Regular Air,0.5,100000000000001322,10000000000000000422
1000020323,2022-2-1,High,26,52.44,Regular Air,0.49,100000000000001323,10000000000000000423
1000020324,2025-7-1,High,50,2500.00,Regular Air,2.5,100000000000001324,10000000000000000424
1000020325,2022-1-1,High,6,38.15,Regular Air,2.99,100000000000001325,10000000000000000425
1000020326,2024-8-1,Critical,49,4330.69,Regular Air,6.89,100000000000001326,10000000000000000426
1000020327,2022-10-1,Critical,18,528.77,Regular Air,19.99,100000000000001327,10000000000000000427
1000020328,2023-12-1,Critical,27,402.84,Regular Air,6.97,100000000000001328,10000000000000000428
1000020329,2022-2-1,Not Specified,5,57.50,Regular Air,6.27,100000000000001329,10000000000000000429
1000020330,2025-2-1,Not Specified,19,196.60,Regular Air,24.49,100000000000001330,10000000000000000430
1000020331,2022-2-1,Medium,31,55.26,Regular Air,0.7,100000000000001331,10000000000000000431
1000020332,2026-3-1,Not Specified,39,238.41,Regular Air,1.2,100000000000001332,10000000000000000432
1000020333,2026-2-1,Not Specified,28,173.28,Delivery Truck,69.64,100000000000001333,10000000000000000433
1000020334,2026-11-1,Critical,23,1742.84,Express Air,8.99,100000000000001334,10000000000000000484
1000020335,2024-5-1,Low,45,837.18,Regular Air,15.1,100000000000001335,10000000000000000485
1000020336,2023-11-1,Low,47,3559.17,Regular Air,4.98,100000000000001336,10000000000000000486
1000020337,2025-7-1,Low,6,2479.32,Regular Air,8.99,100000000000001337,10000000000000000487
1000020338,2023-6-1,Not Specified,33,657.86,Regular Air,3.3,100000000000001338,10000000000000000488
1000020339,2024-11-1,High,24,2385.41,Regular Air,19.99,100000000000001339,10000000000000000489
1000020340,2025-12-1,Medium,24,956.14,Express Air,35,100000000000001340,10000000000000000490
1000020341,2023-10-1,Medium,47,18469.39,Regular Air,0.71,100000000000001341,10000000000000000491
1000020342,2024-4-1,High,46,336.17,Regular Air,5.89,100000000000001342,10000000000000000492
1000020343,2021-3-1,Medium,3,122.00,Regular Air,5.99,100000000000001343,10000000000000000493
1000020344,2022-3-1,Medium,10,326.13,Express Air,13.88,100000000000001344,10000000000000000494
1000020345,2025-2-1,Medium,18,212.88,Regular Air,35,100000000000001345,10000000000000000495
1000020346,2022-2-1,Medium,32,58.68,Regular Air,4.81,100000000000001346,10000000000000000496
1000020347,2026-1-1,Not Specified,16,88.99,Regular Air,7.59,100000000000001347,10000000000000000497
1000020348,2025-2-1,Medium,1,194.01,Regular Air,52.2,100000000000001348,10000000000000000498
1000020349,2021-12-1,High,47,483.44,Regular Air,5.66,100000000000001349,10000000000000000499
1000020350,2024-8-1,High,20,4264.94,Delivery Truck,54.12,100000000000001350,10000000000000000500
1000020351,2023-8-1,High,29,6002.74,Regular Air,39.61,100000000000001351,10000000000000000501
1000020352,2026-1-1,High,15,68.88,Regular Air,19.99,100000000000001352,10000000000000000502
1000020353,2026-7-1,Critical,40,748.42,Delivery Truck,70.2,100000000000001353,10000000000000000503
1000020354,2026-4-1,High,31,317.11,Regular Air,5.23,100000000000001354,10000000000000000504
1000020355,2026-1-1,High,41,87.80,Regular Air,18.06,100000000000001355,10000000000000000505
1000020356,2022-1-1,High,6,41.34,Regular Air,6.67,100000000000001356,10000000000000000506
1000020357,2022-7-1,High,30,13500.48,Regular Air,0.78,100000000000001357,10000000000000000507
1000020358,2025-2-1,Low,14,205.05,Regular Air,4.62,100000000000001358,10000000000000000508
1000020359,2024-2-1,Not Specified,10,151.68,Regular Air,8.99,100000000000001359,10000000000000000509
1000020360,2023-10-1,Low,38,20359.63,Regular Air,5.31,100000000000001360,10000000000000000510
1000020361,2026-6-1,Low,26,513.14,Delivery Truck,14.19,100000000000001361,10000000000000000511
1000020362,2024-3-1,Low,36,56644.98,Delivery Truck,51.94,100000000000001362,10000000000000000512
1000020363,2022-2-1,Low,16,47.57,Regular Air,15.1,100000000000001363,10000000000000000513
1000020364,2022-2-1,Critical,23,57.54,Regular Air,14.48,100000000000001364,10000000000000000514
1000020365,2026-3-1,Critical,3,235.80,Regular Air,5.04,100000000000001365,10000000000000000515
1000020366,2024-4-1,Medium,36,335.51,Delivery Truck,70.2,100000000000001366,10000000000000000516
1000020367,2023-8-1,Low,25,1365.80,Regular Air,6.05,100000000000001367,10000000000000000517
1000020368,2024-8-1,Low,22,4216.23,Regular Air,8.99,100000000000001368,10000000000000000518
1000020369,2023-1-1,Low,10,106.40,Regular Air,0.99,100000000000001369,10000000000000000519
1000020370,2021-12-1,Low,26,489.81,Regular Air,1.25,100000000000001370,10000000000000000520
1000020371,2026-5-1,Medium,29,376.71,Regular Air,4,100000000000001371,10000000000000000521
1000020372,2021-3-1,High,7,120.87,Regular Air,11.25,100000000000001372,10000000000000000522
1000020373,2021-1-1,Not Specified,1,15.64,Regular Air,7.19,100000000000001373,10000000000000000523
1000020374,2023-2-1,Not Specified,45,226.22,Express Air,49,100000000000001374,10000000000000000524
1000020375,2022-2-1,High,5,48.83,Regular Air,0.99,100000000000001375,10000000000000000525
1000020376,2024-1-1,High,31,142.04,Regular Air,24.49,100000000000001376,10000000000000000526
1000020377,2023-9-1,Low,15,1192.30,Express Air,2.5,100000000000001377,10000000000000000527
1000020378,2025-10-1,Low,35,7205.15,Delivery Truck,23.76,100000000000001378,10000000000000000528
1000020379,2024-11-1,Not Specified,12,463.24,Regular Air,5.31,100000000000001379,10000000000000000529
1000020380,2024-5-1,Critical,4,808.41,Regular Air,19.99,100000000000001380,10000000000000000530
1000020381,2023-6-1,Critical,19,649.40,Regular Air,8.4,100000000000001381,10000000000000000531
1000020382,2026-1-1,Critical,25,81.31,Regular Air,6.5,100000000000001382,10000000000000000532
1000020383,2022-1-1,Critical,10,38.93,Regular Air,1.99,100000000000001383,10000000000000000533
1000020384,2022-7-1,Not Specified,32,11639.13,Regular Air,5.2,100000000000001384,10000000000000000534
1000020385,2025-2-1,Not Specified,20,201.42,Regular Air,6.02,100000000000001385,10000000000000000535
1000020386,2024-1-1,Critical,17,132.68,Express Air,19.95,100000000000001386,10000000000000000536
1000020387,2021-3-1,Medium,42,124.38,Regular Air,3.99,100000000000001387,10000000000000000537
1000020388,2025-4-1,Not Specified,40,694.59,Regular Air,8.99,100000000000001388,10000000000000000538
1000020389,2023-11-1,High,21,3453.67,Regular Air,6.71,100000000000001389,10000000000000000539
1000020390,2024-8-1,Medium,39,4331.85,Regular Air,19.99,100000000000001390,10000000000000000540
1000020391,2021-5-1,Not Specified,45,343.82,Regular Air,1.39,100000000000001391,10000000000000000541
1000020392,2022-8-1,Not Specified,21,6505.86,Express Air,2.99,100000000000001392,10000000000000000592
1000020393,2026-7-1,Not Specified,19,756.21,Regular Air,4.92,100000000000001393,10000000000000000593
1000020394,2025-7-1,Not Specified,20,2498.79,Regular Air,8.99,100000000000001394,10000000000000000594
1000020395,2024-3-1,High,48,274.54,Regular Air,5.42,100000000000001395,10000000000000000595
1000020396,2024-8-1,High,34,4369.38,Regular Air,1.39,100000000000001396,10000000000000000596
1000020397,2026-2-1,High,34,174.92,Delivery Truck,14.7,100000000000001397,10000000000000000597
1000020398,2023-2-1,Not Specified,15,224.29,Regular Air,4.08,100000000000001398,10000000000000000598
1000020399,2022-1-1,Not Specified,1,40.12,Express Air,5,100000000000001399,10000000000000000599
1000020400,2024-3-1,Critical,27,282.40,Express Air,19.99,100000000000001400,10000000000000000650
1000020401,2026-4-1,Not Specified,40,310.74,Regular Air,4.2,100000000000001401,10000000000000000651
1000020402,2025-2-1,Critical,5,213.36,Delivery Truck,28.63,100000000000001402,10000000000000000652
1000020403,2024-1-1,High,37,146.57,Regular Air,14.48,100000000000001403,10000000000000000653
1000020404,2023-1-1,High,28,94.10,Regular Air,13.99,100000000000001404,10000000000000000654
1000020405,2025-2-1,Medium,39,203.65,Regular Air,0.99,100000000000001405,10000000000000000655
1000020406,2023-8-1,Critical,20,5594.61,Regular Air,1.99,100000000000001406,10000000000000000656
1000020407,2024-1-1,Critical,19,145.50,Regular Air,5.83,100000000000001407,10000000000000000657
1000020408,2026-1-1,Low,5,65.13,Regular Air,14.83,100000000000001408,10000000000000000658
1000020409,2025-2-1,Critical,34,195.73,Regular Air,0.5,100000000000001409,10000000000000000659
1000020410,2021-3-1,Critical,12,118.54,Regular Air,0.93,100000000000001410,10000000000000000660
1000020411,2021-8-1,High,43,904.27,Regular Air,5.47,100000000000001411,10000000000000000661
1000020412,2021-9-1,High,18,608.98,Regular Air,2.27,100000000000001412,10000000000000000662
1000020413,2023-9-1,High,41,1173.80,Regular Air,1.35,100000000000001413,10000000000000000663
1000020414,2022-10-1,Low,27,528.77,Regular Air,3.37,100000000000001414,10000000000000000664
1000020415,2021-10-1,Medium,46,1067.17,Regular Air,7.77,100000000000001415,10000000000000000665
1000020416,2025-3-1,Critical,8,266.41,Regular Air,5.57,100000000000001416,10000000000000000666
1000020417,2025-6-1,Medium,12,1239.25,Regular Air,0.5,100000000000001417,10000000000000000667
1000020418,2022-7-1,Medium,48,2869.72,Regular Air,5.45,100000000000001418,10000000000000000668
1000020419,2022-7-1,High,4,13325.00,Regular Air,16.87,100000000000001419,10000000000000000669
1000020420,2021-9-1,Medium,48,604.51,Regular Air,13.99,100000000000001420,10000000000000000670
1000020421,2021-2-1,Critical,1,22.07,Regular Air,0.49,100000000000001421,10000000000000000671
1000020422,2025-6-1,Medium,26,1232.37,Regular Air,49,100000000000001422,10000000000000000672
1000020423,2022-2-1,Low,5,57.19,Delivery Truck,17.85,100000000000001423,10000000000000000673
1000020424,2023-1-1,Low,1,102.12,Regular Air,6.13,100000000000001424,10000000000000000674
1000020425,2026-5-1,High,12,362.70,Express Air,5.81,100000000000001425,10000000000000000675
1000020426,2021-3-1,Critical,17,126.43,Regular Air,0.5,100000000000001426,10000000000000000676
1000020427,2022-1-1,High,2,39.85,Regular Air,8.83,100000000000001427,10000000000000000677
1000020428,2025-8-1,High,20,871.60,Delivery Truck,60,100000000000001428,10000000000000000678
1000020429,2024-9-1,Not Specified,30,6962.50,Regular Air,9.07,100000000000001429,10000000000000000679
1000020430,2024-11-1,High,43,461.60,Regular Air,12.39,100000000000001430,10000000000000000680
1000020431,2026-4-1,Critical,50,317.78,Regular Air,3.14,100000000000001431,10000000000000000681
1000020432,2026-6-1,Not Specified,9,496.56,Regular Air,5.03,100000000000001432,10000000000000000682
1000020433,2025-10-1,Critical,49,7423.19,Regular Air,8.99,100000000000001433,10000000000000000683
1000020434,2022-1-1,High,2,39.23,Regular Air,24.49,100000000000001434,10000000000000000684
1000020435,2022-1-1,Low,5,40.41,Regular Air,5.63,100000000000001435,10000000000000000685
1000020436,2026-1-1,Not Specified,1,64.96,Delivery Truck,56.14,100000000000001436,10000000000000000686
1000020437,2026-4-1,Not Specified,39,317.06,Regular Air,35,100000000000001437,10000000000000000687
1000020438,2025-1-1,Not Specified,22,167.44,Regular Air,69,100000000000001438,10000000000000000688
1000020439,2021-1-1,Not Specified,1,6.78,Express Air,0.5,100000000000001439,10000000000000000689
1000020440,2023-8-1,Not Specified,47,1331.49,Regular Air,0.96,100000000000001440,10000000000000000690
1000020441,2024-11-1,High,48,456.33,Regular Air,6.13,100000000000001441,10000000000000000691
1000020442,2023-1-1,High,45,103.21,Delivery Truck,60,100000000000001442,10000000000000000692
1000020443,2022-7-1,High,6,11267.67,Delivery Truck,26.3,100000000000001443,10000000000000000693
1000020444,2024-11-1,Medium,28,464.31,Regular Air,2.87,100000000000001444,10000000000000000694
1000020445,2024-6-1,High,43,1102.49,Express Air,9.4,100000000000001445,10000000000000000695
1000020446,2025-2-1,High,19,203.23,Regular Air,1.25,100000000000001446,10000000000000000696
1000020447,2021-2-1,High,7,29.89,Regular Air,1.22,100000000000001447,10000000000000000697
1000020448,2021-7-1,High,20,1306.22,Regular Air,0.99,100000000000001448,10000000000000000698
1000020449,2026-7-1,Critical,44,744.22,Regular Air,24.49,100000000000001449,10000000000000000699
1000020450,2021-8-1,Not Specified,47,896.17,Regular Air,0.99,100000000000001450,10000000000000000700
1000020451,2025-1-1,Medium,41,166.35,Regular Air,8.49,100000000000001451,10000000000000000701
1000020452,2025-3-1,Medium,49,261.65,Regular Air,6.22,100000000000001452,10000000000000000702
1000020453,2026-1-1,Critical,10,71.46,Delivery Truck,36.61,100000000000001453,10000000000000000703
1000020454,2024-3-1,Not Specified,44,275.79,Regular Air,2.5,100000000000001454,10000000000000000704
1000020455,2024-1-1,High,10,142.51,Delivery Truck,23.19,100000000000001455,10000000000000000705
1000020456,2024-11-1,Not Specified,20,2350.80,Regular Air,13.99,100000000000001456,10000000000000000706
1000020457,2023-9-1,Not Specified,21,1166.01,Regular Air,4.92,100000000000001457,10000000000000000707
1000020458,2022-8-1,Medium,17,6122.49,Regular Air,8.99,100000000000001458,10000000000000000708
1000020459,2026-4-1,Medium,8,318.28,Regular Air,2.89,100000000000001459,10000000000000000709
1000020460,2025-11-1,Medium,31,3211.19,Regular Air,5.41,100000000000001460,10000000000000000710
1000020461,2026-1-1,High,21,70.74,Regular Air,1.99,100000000000001461,10000000000000000761
1000020462,2026-1-1,Critical,1,69.18,Delivery Truck,64.73,100000000000001462,10000000000000000762
1000020463,2025-2-1,High,14,194.34,Regular Air,7.07,100000000000001463,10000000000000000763
1000020464,2022-1-1,Critical,7,40.57,Regular Air,6.55,100000000000001464,10000000000000000764
1000020465,2022-3-1,Critical,28,324.04,Express Air,2.99,100000000000001465,10000000000000000765
