Order ID,Order_date,Order_Priority,Forecast Order Quantity,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000050325,2022-1-1,High,96,Regular Air,2.99,100000000000001325,10000000000000000425
1000050326,2024-8-1,Critical,126,Regular Air,6.89,100000000000001326,10000000000000000426
1000050327,2022-10-1,Critical,84,Regular Air,19.99,100000000000001327,10000000000000000427
1000050328,2023-12-1,Critical,66,Regular Air,6.97,100000000000001328,10000000000000000428
1000050329,2022-2-1,Not Specified,150,Regular Air,6.27,100000000000001329,10000000000000000429
1000050330,2025-2-1,Not Specified,96,Regular Air,24.49,100000000000001330,10000000000000000430
1000050331,2022-2-1,Medium,150,Regular Air,0.7,100000000000001331,10000000000000000431
1000050332,2026-3-1,Not Specified,114,Regular Air,1.2,100000000000001332,10000000000000000432
1000050333,2026-2-1,Not Specified,12,Delivery Truck,69.64,100000000000001333,10000000000000000433
1000050334,2026-11-1,Critical,168,Express Air,8.99,100000000000001334,10000000000000000484
1000050335,2024-5-1,Low,72,Regular Air,15.1,100000000000001335,10000000000000000485
1000050336,2023-11-1,Low,102,Regular Air,4.98,100000000000001336,10000000000000000486
1000050337,2025-7-1,Low,114,Regular Air,8.99,100000000000001337,10000000000000000487
1000050338,2023-6-1,Not Specified,72,Regular Air,3.3,100000000000001338,10000000000000000488
1000050339,2024-11-1,High,18,Regular Air,19.99,100000000000001339,10000000000000000489
1000050340,2025-12-1,Medium,66,Express Air,35,100000000000001340,10000000000000000490
1000050341,2023-10-1,Medium,108,Regular Air,0.71,100000000000001341,10000000000000000491
1000050342,2024-4-1,High,24,Regular Air,5.89,100000000000001342,10000000000000000492
1000050343,2021-3-1,Medium,78,Regular Air,5.99,100000000000001343,10000000000000000493
1000050344,2022-3-1,Medium,36,Express Air,13.88,100000000000001344,10000000000000000494
1000050345,2025-2-1,Medium,96,Regular Air,35,100000000000001345,10000000000000000495
1000050346,2022-2-1,Medium,150,Regular Air,4.81,100000000000001346,10000000000000000496
1000050347,2026-1-1,Not Specified,6,Regular Air,7.59,100000000000001347,10000000000000000497
1000050348,2025-2-1,Medium,96,Regular Air,52.2,100000000000001348,10000000000000000498
1000050349,2021-12-1,High,72,Regular Air,5.66,100000000000001349,10000000000000000499
1000050350,2024-8-1,High,126,Delivery Truck,54.12,100000000000001350,10000000000000000500
1000050351,2023-8-1,High,114,Regular Air,39.61,100000000000001351,10000000000000000501
1000050352,2026-1-1,High,6,Regular Air,19.99,100000000000001352,10000000000000000502
1000050353,2026-7-1,Critical,42,Delivery Truck,70.2,100000000000001353,10000000000000000503
1000050354,2026-4-1,High,78,Regular Air,5.23,100000000000001354,10000000000000000504
1000050355,2026-1-1,High,6,Regular Air,18.06,100000000000001355,10000000000000000505
1000050356,2022-1-1,High,96,Regular Air,6.67,100000000000001356,10000000000000000506
1000050357,2022-7-1,High,60,Regular Air,0.78,100000000000001357,10000000000000000507
1000050358,2025-2-1,Low,96,Regular Air,4.62,100000000000001358,10000000000000000508
1000050359,2024-2-1,Not Specified,66,Regular Air,8.99,100000000000001359,10000000000000000509
1000050360,2023-10-1,Low,108,Regular Air,5.31,100000000000001360,10000000000000000510
1000050361,2026-6-1,Low,30,Delivery Truck,14.19,100000000000001361,10000000000000000511
1000050362,2024-3-1,Low,168,Delivery Truck,51.94,100000000000001362,10000000000000000512
1000050363,2022-2-1,Low,150,Regular Air,15.1,100000000000001363,10000000000000000513
1000050364,2022-2-1,Critical,150,Regular Air,14.48,100000000000001364,10000000000000000514
1000050365,2026-3-1,Critical,114,Regular Air,5.04,100000000000001365,10000000000000000515
1000050366,2024-4-1,Medium,24,Delivery Truck,70.2,100000000000001366,10000000000000000516
1000050367,2023-8-1,Low,96,Regular Air,6.05,100000000000001367,10000000000000000517
1000050368,2024-8-1,Low,126,Regular Air,8.99,100000000000001368,10000000000000000518
1000050369,2023-1-1,Low,66,Regular Air,0.99,100000000000001369,10000000000000000519
1000050370,2021-12-1,Low,72,Regular Air,1.25,100000000000001370,10000000000000000520
1000050371,2026-5-1,Medium,72,Regular Air,4,100000000000001371,10000000000000000521
1000050372,2021-3-1,High,78,Regular Air,11.25,100000000000001372,10000000000000000522
1000050373,2021-1-1,Not Specified,30,Regular Air,7.19,100000000000001373,10000000000000000523
1000050374,2023-2-1,Not Specified,36,Express Air,49,100000000000001374,10000000000000000524
1000050375,2022-2-1,High,150,Regular Air,0.99,100000000000001375,10000000000000000525
1000050376,2024-1-1,High,12,Regular Air,24.49,100000000000001376,10000000000000000526
1000050377,2023-9-1,Low,102,Express Air,2.5,100000000000001377,10000000000000000527
1000050378,2025-10-1,Low,60,Delivery Truck,23.76,100000000000001378,10000000000000000528
1000050379,2024-11-1,Not Specified,18,Regular Air,5.31,100000000000001379,10000000000000000529
1000050380,2024-5-1,Critical,72,Regular Air,19.99,100000000000001380,10000000000000000530
1000050381,2023-6-1,Critical,72,Regular Air,8.4,100000000000001381,10000000000000000531
1000050382,2026-1-1,Critical,6,Regular Air,6.5,100000000000001382,10000000000000000532
1000050383,2022-1-1,Critical,96,Regular Air,1.99,100000000000001383,10000000000000000533
1000050384,2022-7-1,Not Specified,60,Regular Air,5.2,100000000000001384,10000000000000000534
1000050385,2025-2-1,Not Specified,96,Regular Air,6.02,100000000000001385,10000000000000000535
1000050386,2024-1-1,Critical,12,Express Air,19.95,100000000000001386,10000000000000000536
1000050387,2021-3-1,Medium,78,Regular Air,3.99,100000000000001387,10000000000000000537
1000050388,2025-4-1,Not Specified,66,Regular Air,8.99,100000000000001388,10000000000000000538
1000050389,2023-11-1,High,102,Regular Air,6.71,100000000000001389,10000000000000000539
1000050390,2024-8-1,Medium,126,Regular Air,19.99,100000000000001390,10000000000000000540
1000050391,2021-5-1,Not Specified,108,Regular Air,1.39,100000000000001391,10000000000000000541
1000050392,2022-8-1,Not Specified,144,Express Air,2.99,100000000000001392,10000000000000000592
1000050393,2026-7-1,Not Specified,42,Regular Air,4.92,100000000000001393,10000000000000000593
1000050394,2025-7-1,Not Specified,114,Regular Air,8.99,100000000000001394,10000000000000000594
1000050395,2024-3-1,High,114,Regular Air,5.42,100000000000001395,10000000000000000595
1000050396,2024-8-1,High,126,Regular Air,1.39,100000000000001396,10000000000000000596
1000050397,2026-2-1,High,12,Delivery Truck,14.7,100000000000001397,10000000000000000597
1000050398,2023-2-1,Not Specified,36,Regular Air,4.08,100000000000001398,10000000000000000598
1000050399,2022-1-1,Not Specified,96,Express Air,5,100000000000001399,10000000000000000599
1000050400,2024-3-1,Critical,114,Express Air,19.99,100000000000001400,10000000000000000650
1000050401,2026-4-1,Not Specified,78,Regular Air,4.2,100000000000001401,10000000000000000651
1000050402,2025-2-1,Critical,96,Delivery Truck,28.63,100000000000001402,10000000000000000652
1000050403,2024-1-1,High,12,Regular Air,14.48,100000000000001403,10000000000000000653
1000050404,2023-1-1,High,66,Regular Air,13.99,100000000000001404,10000000000000000654
1000050405,2025-2-1,Medium,96,Regular Air,0.99,100000000000001405,10000000000000000655
1000050406,2023-8-1,Critical,114,Regular Air,1.99,100000000000001406,10000000000000000656
1000050407,2024-1-1,Critical,12,Regular Air,5.83,100000000000001407,10000000000000000657
1000050408,2026-1-1,Low,6,Regular Air,14.83,100000000000001408,10000000000000000658
1000050409,2025-2-1,Critical,96,Regular Air,0.5,100000000000001409,10000000000000000659
1000050410,2021-3-1,Critical,78,Regular Air,0.93,100000000000001410,10000000000000000660
1000050411,2021-8-1,High,48,Regular Air,5.47,100000000000001411,10000000000000000661
1000050412,2021-9-1,High,60,Regular Air,2.27,100000000000001412,10000000000000000662
1000050413,2023-9-1,High,102,Regular Air,1.35,100000000000001413,10000000000000000663
1000050414,2022-10-1,Low,84,Regular Air,3.37,100000000000001414,10000000000000000664
1000050415,2021-10-1,Medium,60,Regular Air,7.77,100000000000001415,10000000000000000665
1000050416,2025-3-1,Critical,84,Regular Air,5.57,100000000000001416,10000000000000000666
1000050417,2025-6-1,Medium,18,Regular Air,0.5,100000000000001417,10000000000000000667
1000050418,2022-7-1,Medium,60,Regular Air,5.45,100000000000001418,10000000000000000668
1000050419,2022-7-1,High,60,Regular Air,16.87,100000000000001419,10000000000000000669
1000050420,2021-9-1,Medium,60,Regular Air,13.99,100000000000001420,10000000000000000670
1000050421,2021-2-1,Critical,60,Regular Air,0.49,100000000000001421,10000000000000000671
1000050422,2025-6-1,Medium,2,Regular Air,49,100000000000001422,10000000000000000672
1000050423,2022-2-1,Low,24,Delivery Truck,17.85,100000000000001423,10000000000000000673
1000050424,2023-1-1,Low,10,Regular Air,6.13,100000000000001424,10000000000000000674
1000050425,2026-5-1,High,11,Express Air,5.81,100000000000001425,10000000000000000675
1000050426,2021-3-1,Critical,12,Regular Air,0.5,100000000000001426,10000000000000000676
1000050427,2022-1-1,High,15,Regular Air,8.83,100000000000001427,10000000000000000677
1000050428,2025-8-1,High,23,Delivery Truck,60,100000000000001428,10000000000000000678
1000050429,2024-9-1,Not Specified,10,Regular Air,9.07,100000000000001429,10000000000000000679
1000050430,2024-11-1,High,2,Regular Air,12.39,100000000000001430,10000000000000000680
1000050431,2026-4-1,Critical,12,Regular Air,3.14,100000000000001431,10000000000000000681
1000050432,2026-6-1,Not Specified,4,Regular Air,5.03,100000000000001432,10000000000000000682
1000050433,2025-10-1,Critical,9,Regular Air,8.99,100000000000001433,10000000000000000683
1000050434,2022-1-1,High,15,Regular Air,24.49,100000000000001434,10000000000000000684
1000050435,2022-1-1,Low,15,Regular Air,5.63,100000000000001435,10000000000000000685
1000050436,2026-1-1,Not Specified,0,Delivery Truck,56.14,100000000000001436,10000000000000000686
1000050437,2026-4-1,Not Specified,12,Regular Air,35,100000000000001437,10000000000000000687
1000050438,2025-1-1,Not Specified,21,Regular Air,69,100000000000001438,10000000000000000688
1000050439,2021-1-1,Not Specified,4,Express Air,0.5,100000000000001439,10000000000000000689
1000050440,2023-8-1,Not Specified,15,Regular Air,0.96,100000000000001440,10000000000000000690
1000050441,2024-11-1,High,2,Regular Air,6.13,100000000000001441,10000000000000000691
1000050442,2023-1-1,High,10,Delivery Truck,60,100000000000001442,10000000000000000692
1000050443,2022-7-1,High,9,Delivery Truck,26.3,100000000000001443,10000000000000000693
1000050444,2024-11-1,Medium,2,Regular Air,2.87,100000000000001444,10000000000000000694
1000050445,2024-6-1,High,18,Express Air,9.4,100000000000001445,10000000000000000695
1000050446,2025-2-1,High,15,Regular Air,1.25,100000000000001446,10000000000000000696
1000050447,2021-2-1,High,9,Regular Air,1.22,100000000000001447,10000000000000000697
1000050448,2021-7-1,High,7,Regular Air,0.99,100000000000001448,10000000000000000698
1000050449,2026-7-1,Critical,6,Regular Air,24.49,100000000000001449,10000000000000000699
1000050450,2021-8-1,Not Specified,7,Regular Air,0.99,100000000000001450,10000000000000000700
1000050451,2025-1-1,Medium,21,Regular Air,8.49,100000000000001451,10000000000000000701
1000050452,2025-3-1,Medium,13,Regular Air,6.22,100000000000001452,10000000000000000702
1000050453,2026-1-1,Critical,0,Delivery Truck,36.61,100000000000001453,10000000000000000703
1000050454,2024-3-1,Not Specified,18,Regular Air,2.5,100000000000001454,10000000000000000704
1000050455,2024-1-1,High,1,Delivery Truck,23.19,100000000000001455,10000000000000000705
1000050456,2024-11-1,Not Specified,2,Regular Air,13.99,100000000000001456,10000000000000000706
1000050457,2023-9-1,Not Specified,16,Regular Air,4.92,100000000000001457,10000000000000000707
1000050458,2022-8-1,Medium,23,Regular Air,8.99,100000000000001458,10000000000000000708
1000050459,2026-4-1,Medium,12,Regular Air,2.89,100000000000001459,10000000000000000709
1000050460,2025-11-1,Medium,7,Regular Air,5.41,100000000000001460,10000000000000000710
1000050461,2026-1-1,High,0,Regular Air,1.99,100000000000001461,10000000000000000761
1000050462,2026-1-1,Critical,0,Delivery Truck,64.73,100000000000001462,10000000000000000762
1000050463,2025-2-1,High,15,Regular Air,7.07,100000000000001463,10000000000000000763
1000050464,2022-1-1,Critical,15,Regular Air,6.55,100000000000001464,10000000000000000764
1000050465,2022-3-1,Critical,5,Express Air,2.99,100000000000001465,10000000000000000765
1000050466,2021-5-1,Critical,17,Regular Air,4,100000000000001466,10000000000000000766
1000050467,2024-5-1,Critical,11,Regular Air,4.69,100000000000001467,10000000000000000767
1000050468,2022-1-1,Critical,15,Delivery Truck,29.7,100000000000001468,10000000000000000768
1000050469,2021-12-1,Low,11,Regular Air,14.3,100000000000001469,10000000000000000769
1000050470,2025-12-1,High,10,Regular Air,8.59,100000000000001470,10000000000000000770
1000050471,2024-1-1,Low,1,Express Air,0.5,100000000000001471,10000000000000000771
1000050472,2021-3-1,Low,12,Delivery Truck,66.67,100000000000001472,10000000000000000772
1000050473,2024-8-1,Critical,20,Regular Air,10.29,100000000000001473,10000000000000000773
1000050474,2023-7-1,Critical,6,Regular Air,0.5,100000000000001474,10000000000000000774
1000050475,2024-5-1,Critical,11,Regular Air,17.08,100000000000001475,10000000000000000775
1000050476,2023-2-1,Critical,5,Regular Air,5.21,100000000000001476,10000000000000000776
1000050477,2023-9-1,Low,16,Regular Air,5.86,100000000000001477,10000000000000000777
1000050478,2023-11-1,Critical,16,Regular Air,6.05,100000000000001478,10000000000000000778
1000050479,2023-12-1,Medium,10,Regular Air,13.66,100000000000001479,10000000000000000779
1000050480,2021-1-1,High,4,Regular Air,5.33,100000000000001480,10000000000000000780
1000050481,2026-1-1,High,0,Regular Air,9.54,100000000000001481,10000000000000000781
1000050482,2026-6-1,High,4,Express Air,6.88,100000000000001482,10000000000000000782
1000050483,2025-2-1,High,15,Regular Air,6.15,100000000000001483,10000000000000000783
1000050484,2022-8-1,High,23,Delivery Truck,64.73,100000000000001484,10000000000000000784
1000050485,2025-1-1,High,21,Delivery Truck,26,100000000000001485,10000000000000000785
1000050486,2021-11-1,High,25,Regular Air,1.99,100000000000001486,10000000000000000786
1000050487,2023-7-1,Not Specified,6,Regular Air,5.81,100000000000001487,10000000000000000787
1000050488,2023-8-1,Critical,18,Regular Air,1.49,100000000000001488,10000000000000000788
1000050489,2026-2-1,Not Specified,1,Regular Air,1.99,100000000000001489,10000000000000000789
1000050490,2025-1-1,Not Specified,21,Regular Air,6.6,100000000000001490,10000000000000000790
1000050491,2024-1-1,Medium,1,Regular Air,0.5,100000000000001491,10000000000000000791
1000050492,2023-10-1,Medium,17,Regular Air,2.27,100000000000001492,10000000000000000792
1000050493,2022-7-1,Critical,9,Delivery Truck,81.98,100000000000001493,10000000000000000793
1000050494,2026-1-1,Low,0,Regular Air,0.99,100000000000001494,10000000000000000794
1000050495,2022-6-1,Low,5,Delivery Truck,14.19,100000000000001495,10000000000000000795
1000050496,2025-4-1,Critical,10,Express Air,7.23,100000000000001496,10000000000000000796
1000050497,2022-2-1,Not Specified,24,Regular Air,0.5,100000000000001497,10000000000000000797
1000050498,2023-9-1,High,16,Regular Air,9.4,100000000000001498,10000000000000000798
1000050499,2024-1-1,Critical,1,Regular Air,8.94,100000000000001499,10000000000000000799
1000050500,2023-6-1,Critical,11,Regular Air,4.57,100000000000001500,10000000000000000800
1000050501,2025-2-1,High,15,Regular Air,4.98,100000000000001501,10000000000000000801
